GEOID,POPULATION,WORK AVAILABILITY,EDUCATION,SIGNAL
15000US060371282102,985,0.71751269,0.612322097,0.30930573
15000US060371282201,516,0.65746124,0.709210221,0.36995998
15000US060371282202,732,0.639002732,0.650095511,0.255393402
15000US060371283021,1216,0.687705592,0.624026403,0.286326321
15000US060371283022,932,0.704399142,0.623558352,0.309046919
15000US060371283031,442,0.703054299,0.587208122,0.249596732
15000US060371283032,1076,0.711895911,0.569832827,0.233430433
15000US060371284001,424,0.632665094,0.745144231,0.381556219
15000US060371284002,272,0.746323529,0.710263158,0
15000US060371284003,380,0.634868421,0.708346334,0.332635185
15000US060371284004,538,0.696561338,0.6782066,0.383776474
15000US060371285001,540,0.647222222,0.719808811,0.369054598
15000US060371285002,1361,0.631888317,0.704146955,0.321903915
15000US060371286011,1349,0.664010378,0.652830946,0.296101678
15000US060371286012,548,0.648722628,0.695192053,0.335518407
15000US060371286021,384,0.636067708,0.710464744,0.337583507
15000US060371286022,412,0.677791262,0.675527704,0.351014464
15000US060371286023,442,0.636877828,0.753523207,0.400645936
15000US060371287021,443,0.607223476,0.7192711,0.30347085
15000US060371287022,569,0.62741652,0.707397004,0.319404557
15000US060371287023,925,0.622162162,0.757325714,0.380999121
15000US060371287024,664,0.606174699,0.701148796,0.277029115
15000US060371288011,913,0.61746988,0.749745042,0.362452344
15000US060371288012,708,0.636652542,0.743830228,0.386364215
15000US060371288021,747,0.66064257,0.792739509,0.499333063
15000US060371288022,1005,0.611940299,0.756311536,0.362165228
15000US060371288023,303,0.581683168,0.746695761,0.298024806
15000US060371289101,603,0.699419569,0.729274673,0.46859193
15000US060371289102,523,0.59416826,0.767348993,0.34666212
15000US060371289103,529,0.641776938,0.745065065,0.396734403
15000US060371310101,1076,0.668912639,0.644335972,0.290511247
15000US060371310102,1516,0.707783641,0.615286104,0.300612939
15000US060371310201,1086,0.696362799,0.611145648,0.278291406
15000US060371310202,595,0.714705882,0.642292899,0.353680652
15000US060371310203,504,0.6875,0.658533333,0.339470941
15000US060371311001,613,0.679445351,0.660616687,0.330712172
15000US060371311002,247,0.629554656,0.675357737,0
15000US060371311003,256,0.625,0.673518164,0
15000US060371312001,471,0.660828025,0.694236874,0.353051503
15000US060371312002,347,0.747118156,0.644887218,0.404936039
15000US060371312003,276,0.644021739,0.687516892,0
15000US060371313001,381,0.658792651,0.633518164,0.259772648
15000US060371313002,445,0.654494382,0.655029851,0.285350854
15000US060371313003,565,0.661504425,0.62590184,0.252294239
15000US060371313004,535,0.678504673,0.614463277,0.258779574
15000US060371314001,1217,0.714872638,0.650345194,0.366887222
15000US060371314002,1171,0.649017933,0.667134803,0.294966333
15000US060371316001,832,0.727764423,0.629576516,0.351727589
15000US060371316002,345,0.627536232,0.637437071,0.220711877
15000US060371316003,444,0.67454955,0.619224806,0.260540029
15000US060371316004,352,0.706676136,0.646647619,0.348995608
15000US060371317011,961,0.638657648,0.651956019,0.257564417
15000US060371317012,748,0.6875,0.651527884,0.328623083
15000US060371317021,1058,0.717391304,0.638500961,0.351438494
15000US060371317022,237,0.666666667,0.665891304,0
15000US060371318001,760,0.699342105,0.627774914,0.308586228
15000US060371318002,1787,0.66144376,0.641605074,0.275603408
15000US060371319001,372,0.640456989,0.641954023,0.245778433
15000US060371319002,405,0.64382716,0.613772455,0.20978466
15000US060371319003,510,0.637254902,0.691761364,0.312637952
15000US060371319004,442,0.65158371,0.641470215,0.261156562
15000US060371320011,220,0.6,0.739555556,0
15000US060371320012,250,0.564,0.701996558,0
15000US060371320013,577,0.659445407,0.609766355,0.22542551
15000US060371320021,393,0.652035623,0.666690909,0.298848865
15000US060371320022,138,0.757246377,0.693073171,0
15000US060371320023,690,0.632608696,0.685640569,0.296677521
15000US060371321011,807,0.668835192,0.671132376,0.330766263
15000US060371321012,635,0.685826772,0.637519026,0.304527916
15000US060371321013,526,0.629277567,0.686863636,0.293266772
15000US060371321021,253,0.662055336,0.568673139,0
15000US060371321022,589,0.658319185,0.647235294,0.279436312
15000US060371321023,1098,0.662112933,0.695060799,0.356289389
15000US060371323001,1259,0.674741859,0.659400116,0.321864781
15000US060371323002,631,0.670364501,0.66405298,0.322388867
15000US060371323003,1271,0.635129819,0.609519038,0.191676556
15000US060371325011,808,0.676670792,0.628849041,0.278166816
15000US060371325012,512,0.643066406,0.62814743,0.229553809
15000US060371325021,900,0.718888889,0.625462428,0.332480384
15000US060371325022,542,0.660516605,0.638991597,0.270375456
15000US060371327001,220,0.680681818,0.644672365,0
15000US060371327002,229,0.602620087,0.707376623,0
15000US060371327003,325,0.76,0.655271028,0.441421879
15000US060371327004,1219,0.710418376,0.600046773,0.279879669
15000US060371329001,321,0.651869159,0.699176755,0.34629577
15000US060371329002,1087,0.68100276,0.666108949,0.341453831
15000US060371330001,369,0.694444444,0.618231966,0.286734689
15000US060371330002,442,0.729638009,0.625133256,0.347082337
15000US060371330003,540,0.63287037,0.65,0.246278004
15000US060371331001,605,0.634710744,0.676183206,0.286403574
15000US060371331002,589,0.624787776,0.630069324,0.206397659
15000US060371331003,347,0.698847262,0.668074074,0.371319286
15000US060371331004,343,0.733236152,0.694601504,0.466875543
15000US060371340011,1180,0.635169492,0.613254658,0.197075281
15000US060371340012,419,0.696300716,0.670299252,0.37097718
15000US060371340021,362,0.666436464,0.612770563,0.239536519
15000US060371340022,1132,0.685070671,0.646602024,0.317457439
15000US060371341011,1385,0.688628159,0.635967283,0.306143668
15000US060371341012,596,0.636744966,0.680053908,0.295052941
15000US060371341031,1229,0.635475997,0.611434978,0.194894113
15000US060371341032,513,0.60380117,0.629910555,0.176398917
15000US060371341041,845,0.652662722,0.68604147,0.328236295
15000US060371341042,1014,0.643244576,0.64913273,0.260209595
15000US060371342011,536,0.609141791,0.684114994,0.258344484
15000US060371342012,372,0.626344086,0.616882934,0.19000365
15000US060371342013,535,0.647196262,0.652607595,0.271052592
15000US060371343021,259,0.694980695,0.626806283,0
15000US060371343022,414,0.743357488,0.683811563,0.464644621
15000US060371343023,541,0.676524954,0.65809705,0.322527459
15000US060371343031,633,0.718799368,0.591744186,0.277764926
15000US060371343032,608,0.664884868,0.675995204,0.332077197
15000US060371343033,426,0.654929577,0.66542328,0.301324566
15000US060371343034,548,0.661040146,0.677171053,0.327974027
15000US060371343041,287,0.764808362,0.648018868,0
15000US060371343042,704,0.671519886,0.676245902,0.342558693
15000US060371343051,1849,0.66184424,0.585156913,0.192034715
15000US060371343061,1639,0.659243441,0.652955707,0.289277617
15000US060371344211,737,0.634667571,0.739249907,0.376491137
15000US060371344221,596,0.656040268,0.689879324,0.33912622
15000US060371344222,882,0.613095238,0.720617674,0.314842874
15000US060371344231,496,0.681955645,0.765108303,0.494946526
15000US060371344232,489,0.687627812,0.685669874,0.38168895
15000US060371344241,355,0.719014085,0.774617369,0.574208576
15000US060371344242,203,0.716748768,0.782260638,0
15000US060371345201,1370,0.665510949,0.63388518,0.269909147
15000US060371345202,987,0.719604863,0.614401496,0.315561464
15000US060371345211,1622,0.661991369,0.572827443,0.173844966
15000US060371345221,1444,0.665166205,0.62773787,0.260207139
15000US060371347101,1530,0.67369281,0.589111697,0.213651801
15000US060371347102,999,0.681681682,0.653347518,0.32287873
15000US060371347201,597,0.704355109,0.621964484,0.30645648
15000US060371347202,859,0.666181607,0.685746352,0.348682905
15000US060371347203,570,0.644298246,0.705820477,0.344014439
15000US060371348001,852,0.637617371,0.661254417,0.269390601
15000US060371348002,704,0.647727273,0.625700219,0.232577778
15000US060371348003,499,0.642284569,0.676556544,0.298478592
15000US060371348004,393,0.643765903,0.629357798,0.232298477
15000US060371348005,214,0.797897196,0.583062016,0
15000US060371349011,585,0.747863248,0.683625411,0.471270742
15000US060371349012,140,0.589285714,0.770462777,0
15000US060371349013,195,0.673076923,0.686831502,0
15000US060371349031,3536,0.658441742,0.698184941,0.3551753
15000US060371349041,1160,0.704310345,0.655405573,0.359443082
15000US060371349042,784,0.656568878,0.665165422,0.303400163
15000US060371349051,2041,0.604483097,0.75529372,0.348076303
15000US060371351021,624,0.633012821,0.714508415,0.338460358
15000US060371351022,328,0.724847561,0.741440576,0.530221582
15000US060371351023,341,0.796187683,0.734431217,0.636788437
15000US060371351111,367,0.660081744,0.677013487,0.326277992
15000US060371351112,383,0.660574413,0.74990099,0.435474387
15000US060371351113,425,0.683529412,0.743515625,0.464415674
15000US060371351131,1259,0.638403495,0.731477547,0.371535702
15000US060371351141,1815,0.683884298,0.788895094,0.534910008
15000US060371351142,555,0.610810811,0.75169181,0.35388555
15000US060371352011,674,0.665801187,0.712750518,0.38859119
15000US060371352012,154,0.693181818,0.698141414,0
15000US060371352021,347,0.783861671,0.678787158,0.518157659
15000US060371352022,423,0.677895981,0.695095785,0.381051455
15000US060371352023,463,0.704643629,0.662634361,0.3714079
15000US060371352031,707,0.715346535,0.679931336,0.415250832
15000US060371352032,342,0.61622807,0.651449452,0.223925033
15000US060371352033,226,0.703539823,0.708112648,0
15000US060371352034,114,0.765350877,0.730304762,0
15000US060371352035,175,0.765714286,0.751508621,0
15000US060371352036,159,0.633647799,0.762721382,0
15000US060371370001,565,0.696017699,0.713300781,0.437962245
15000US060371370002,669,0.692825112,0.746627091,0.484838155
15000US060371371031,1267,0.629834254,0.733084633,0.359697345
15000US060371371032,767,0.613428944,0.74519084,0.349336137
15000US060371371041,389,0.651028278,0.720026316,0.375544136
15000US060371371042,363,0.707300275,0.740313283,0.499122068
15000US060371372011,1060,0.663207547,0.726403642,0.404822134
15000US060371372012,733,0.654502046,0.700190217,0.351936022
15000US060371372013,365,0.676027397,0.755488419,0.470082741
15000US060371373011,608,0.643914474,0.716117952,0.358338958
15000US060371373021,433,0.730369515,0.754076577,0.560229938
15000US060371373022,548,0.703467153,0.745978022,0.501706065
15000US060371374011,248,0.702620968,0.773432494,0
15000US060371374012,375,0.634,0.755806133,0.399021689
15000US060371374013,545,0.681192661,0.719808782,0.424129436
15000US060371374021,393,0.63740458,0.735802969,0.376099768
15000US060371374022,413,0.654358354,0.703375394,0.356403856
15000US060371374023,392,0.702168367,0.708006431,0.439470757
15000US060371375011,1601,0.685821362,0.731302682,0.449388474
15000US060371375012,265,0.663207547,0.705079872,0
15000US060371375021,180,0.731944444,0.793846154,0
15000US060371375022,476,0.612394958,0.713735317,0.30421325
15000US060371375023,530,0.677358491,0.720242188,0.418574477
15000US060371375041,435,0.652873563,0.767330677,0.448097682
15000US060371380001,671,0.693368107,0.742009627,0.478540171
15000US060371380002,205,0.651219512,0.760348432,0
15000US060371380003,460,0.636956522,0.718437748,0.350444245
15000US060371390011,790,0.576265823,0.771108696,0.320600599
15000US060371390012,775,0.669677419,0.72769616,0.417357141
15000US060371390013,161,0.690993789,0.749930233,0
15000US060371390014,434,0.630184332,0.695430464,0.306829289
15000US060371392001,251,0.625498008,0.691977124,0
15000US060371392002,495,0.683333333,0.710196592,0.412805864
15000US060371392003,1463,0.660628845,0.704472487,0.367970288
15000US060371393011,392,0.634566327,0.755590698,0.399677855
15000US060371393012,218,0.581422018,0.697309735,0
15000US060371393013,774,0.67248062,0.678519637,0.347465961
15000US060371393021,1149,0.703655352,0.656686047,0.360505574
15000US060371393022,1083,0.676592798,0.667442274,0.33686941
15000US060371393031,1341,0.658463833,0.687510568,0.339378994
15000US060371393032,443,0.687923251,0.685606996,0.382047789
15000US060371394011,259,0.635135135,0.751301483,0
15000US060371394012,776,0.62242268,0.68886613,0.285469205
15000US060371394021,284,0.708626761,0.725033259,0
15000US060371394022,250,0.717,0.736544503,0
15000US060371394023,90,0.875,0.764924242,0
15000US060371395021,567,0.679453263,0.738525641,0.449953037
15000US060371395022,461,0.673535792,0.78116171,0.504790283
15000US060371395031,1107,0.753613369,0.728657871,0.556562598
15000US060371395032,961,0.678980229,0.711502397,0.407839565
15000US060371395041,713,0.688990182,0.70907277,0.420110613
15000US060371395042,632,0.681962025,0.712099502,0.413535206
15000US060371396001,906,0.622240618,0.749413942,0.370044585
15000US060371396002,735,0.655102041,0.745298047,0.419439627
15000US060371397011,172,0.752906977,0.768190299,0
15000US060371397012,699,0.677038627,0.800368764,0.540242668
15000US060371397013,516,0.628875969,0.787952663,0.435832709
15000US060371397014,86,0.75,0.780073394,0
15000US060371397015,139,0.615107914,0.809356913,0
15000US060371397021,221,0.763574661,0.782791712,0
15000US060371397022,197,0.649746193,0.840762411,0
15000US060371397023,243,0.595679012,0.753400605,0
15000US060371397024,474,0.735232068,0.799192399,0.643200397
15000US060371397031,677,0.684268833,0.773341289,0.511621584
15000US060371398011,559,0.719588551,0.780163347,0.584199568
15000US060371398021,854,0.666861827,0.775008945,0.483806315
15000US060371411011,726,0.611225895,0.762146154,0.368980736
15000US060371411012,1737,0.657311457,0.771207121,0.46150672
15000US060371411021,441,0.611111111,0.787054715,0.403068691
15000US060371411022,893,0.629339306,0.779913917,0.425260167
15000US060371412011,1063,0.615239887,0.732338308,0.334565491
15000US060371412012,701,0.638017118,0.729882777,0.36860739
15000US060371412013,246,0.663617886,0.784463158,0
15000US060371412021,101,0.742574257,0.7725,0
15000US060371412022,742,0.621630728,0.772139812,0.400834255
15000US060371412023,312,0.623397436,0.748615611,0.370876282
15000US060371413021,690,0.60615942,0.72757502,0.313084215
15000US060371413022,427,0.579625293,0.769163987,0.323896491
15000US060371413023,1604,0.60707606,0.775519126,0.380142534
15000US060371413031,1731,0.644858463,0.746923644,0.404605134
15000US060371413041,919,0.603917301,0.759186944,0.352409466
15000US060371413042,419,0.649164678,0.728548148,0.384981991
15000US060371414001,643,0.618584759,0.721461115,0.324927951
15000US060371414002,217,0.633640553,0.742602436,0
15000US060371414003,499,0.700901804,0.79574524,0.575961973
15000US060371415001,614,0.641286645,0.789856282,0.460608053
15000US060371416001,440,0.626136364,0.788668172,0.43197968
15000US060371416002,272,0.655330882,0.806978892,0
15000US060371416003,265,0.663207547,0.805973451,0
15000US060371417001,154,0.62987013,0.822557545,0
15000US060371417002,600,0.6575,0.798379102,0.502073703
15000US060371417003,112,0.752232143,0.756036269,0
15000US060371431001,142,0.702464789,0.699504717,0
15000US060371431002,341,0.615102639,0.769898876,0.386376434
15000US060371431003,1218,0.612889984,0.788528322,0.408256361
15000US060371432001,1202,0.662645591,0.746402266,0.433750812
15000US060371432002,643,0.633359253,0.79638412,0.455817237
15000US060371432003,416,0.623197115,0.735055762,0.351505149
15000US060371433001,193,0.64507772,0.694761905,0
15000US060371433002,1152,0.678819444,0.719792388,0.420256772
15000US060371433003,521,0.66074856,0.722554974,0.395071232
15000US060371433004,297,0.634680135,0.705447154,0
15000US060371433005,421,0.60391924,0.77012024,0.36728464
15000US060371434001,1139,0.615671642,0.67648573,0.257826551
