,GEOID,B03002e1,B03002m1,B03002e2,B03002m2,B03002e3,B03002m3,B03002e4,B03002m4,B03002e5,B03002m5,B03002e6,B03002m6,B03002e7,B03002m7,B03002e8,B03002m8,B03002e9,B03002m9,B03002e10,B03002m10,B03002e11,B03002m11,B03002e12,B03002m12,B03002e13,B03002m13,B03002e14,B03002m14,B03002e15,B03002m15,B03002e16,B03002m16,B03002e17,B03002m17,B03002e18,B03002m18,B03002e19,B03002m19,B03002e20,B03002m20,B03002e21,B03002m21,B03003e1,B03003m1,B03003e2,B03003m2,B03003e3,B03003m3,OBJECTID
563,15000US060014323003,2328,394,1688,315,374,131,376,207,12,21,833,266,9,14,0,12,84,57,0,12,84,57,640,330,348,247,0,12,32,39,20,31,0,12,127,152,113,161,104,161,9,16,2328,394,1688,315,640,330,566
564,15000US060014324001,1856,392,1210,334,335,191,108,118,0,12,702,319,0,12,46,75,19,20,0,12,19,20,646,258,344,196,21,34,0,12,0,12,0,12,242,207,39,66,39,66,0,12,1856,392,1210,334,646,258,567
565,15000US060014324002,2130,442,1277,272,482,141,298,117,0,12,435,194,29,42,0,12,33,40,0,12,33,40,853,330,624,315,0,12,8,12,0,12,0,12,109,68,112,148,10,16,102,148,2130,442,1277,272,853,330,568
566,15000US060014324003,2228,381,1630,323,573,179,127,85,0,12,838,296,49,75,0,12,43,39,0,12,43,39,598,244,382,186,10,16,0,12,0,12,0,12,115,150,91,91,10,16,81,91,2228,381,1630,323,598,244,569
567,15000US060014325011,1429,404,1022,380,155,99,189,143,0,12,634,318,27,43,0,12,17,28,0,12,17,28,407,156,268,147,0,12,0,12,0,12,0,12,75,97,64,73,0,12,64,73,1429,404,1022,380,407,156,570
568,15000US060014325012,948,280,707,244,261,162,9,14,0,12,427,262,3,7,0,12,7,12,0,12,7,12,241,174,156,156,0,12,0,12,9,14,11,18,35,51,30,40,0,12,30,40,948,280,707,244,241,174,571
569,15000US060014325013,2383,464,1768,408,468,177,45,59,73,97,1034,389,18,21,35,51,95,116,0,12,95,116,615,223,404,164,0,12,2,7,0,12,9,13,131,100,69,75,63,75,6,10,2383,464,1768,408,615,223,572
570,15000US060014325021,2436,449,1941,396,261,130,346,271,0,12,1217,240,106,114,0,12,11,17,0,12,11,17,495,314,437,298,0,12,0,12,12,19,12,17,9,17,25,38,0,12,25,38,2436,449,1941,396,495,314,573
571,15000US060014325022,1168,327,763,262,269,150,76,85,4,9,350,171,0,12,0,12,64,108,0,12,64,108,405,270,184,165,0,12,0,12,0,12,0,12,221,221,0,12,0,12,0,12,1168,327,763,262,405,270,574
572,15000US060014325023,1293,395,753,289,138,168,300,169,0,12,228,145,21,31,32,50,34,44,0,12,34,44,540,298,487,293,25,41,0,12,0,12,0,12,0,12,28,50,28,50,0,12,1293,395,753,289,540,298,575
573,15000US060014326001,863,227,613,161,205,98,154,90,9,14,146,120,71,86,0,12,28,46,0,12,28,46,250,139,48,69,0,12,53,81,0,12,0,12,121,110,28,34,14,24,14,23,863,227,613,161,250,139,576
574,15000US060014326002,1176,336,648,246,204,145,355,192,0,12,72,60,0,12,0,12,17,29,0,12,17,29,528,280,253,202,0,12,26,41,24,37,56,88,31,46,138,106,24,24,114,100,1176,336,648,246,528,280,577
575,15000US060014326003,1172,372,689,230,313,162,210,150,31,44,104,129,0,12,0,12,31,29,0,12,31,29,483,311,329,356,0,12,17,41,10,17,0,12,127,209,0,12,0,12,0,12,1172,372,689,230,483,311,578
576,15000US060014326004,782,359,626,291,419,244,76,66,0,12,131,158,0,12,0,12,0,12,0,12,0,12,156,213,13,20,0,12,0,12,0,12,0,12,29,43,114,171,114,171,0,12,782,359,626,291,156,213,579
577,15000US060014326005,3363,594,2348,479,547,226,515,326,0,12,952,329,268,287,0,12,66,56,0,12,66,56,1015,454,386,240,0,12,0,12,0,12,0,12,493,388,136,124,118,119,18,29,3363,594,2348,479,1015,454,580
578,15000US060014327001,1067,217,849,173,612,131,0,12,0,12,134,119,11,18,0,12,92,68,0,12,92,68,218,140,168,122,0,12,0,12,0,12,0,12,50,54,0,12,0,12,0,12,1067,217,849,173,218,140,581
579,15000US060014327002,883,194,452,138,256,85,80,52,0,12,60,53,0,12,0,12,56,49,0,12,56,49,431,145,250,145,0,12,0,12,6,11,0,12,175,128,0,12,0,12,0,12,883,194,452,138,431,145,582
580,15000US060014327003,920,189,739,159,413,112,105,74,0,12,199,117,0,12,0,12,22,30,0,12,22,30,181,99,151,104,0,12,0,12,0,12,0,12,30,43,0,12,0,12,0,12,920,189,739,159,181,99,583
581,15000US060014328001,667,195,588,177,394,138,10,16,0,12,107,69,0,12,25,39,52,59,0,12,52,59,79,52,28,30,0,12,0,12,20,30,0,12,4,13,27,32,0,12,27,32,667,195,588,177,79,52,584
582,15000US060014328002,1616,298,1485,307,706,135,287,125,10,11,424,178,0,12,0,12,58,54,0,12,58,54,131,76,38,30,9,16,0,12,29,34,0,12,20,35,35,42,0,12,35,42,1616,298,1485,307,131,76,585
583,15000US060014328003,1251,392,843,376,281,136,168,156,0,12,384,277,0,12,0,12,10,15,0,12,10,15,408,124,170,120,21,32,0,12,21,32,39,58,140,85,17,29,8,14,9,15,1251,392,843,376,408,124,586
584,15000US060014330001,932,256,782,236,439,157,72,73,0,12,253,169,0,12,18,27,0,12,0,12,0,12,150,115,119,115,0,12,21,35,10,15,0,12,0,12,0,12,0,12,0,12,932,256,782,236,150,115,587
585,15000US060014330002,913,210,849,201,415,183,44,45,5,8,277,150,6,10,0,12,102,67,9,14,93,66,64,55,43,47,0,12,0,12,0,12,0,12,0,12,21,30,20,30,1,2,913,210,849,201,64,55,588
586,15000US060014330003,924,278,296,130,119,71,0,12,3,5,157,118,0,12,0,12,17,20,0,12,17,20,628,226,562,218,0,12,0,12,0,12,0,12,40,66,26,44,8,14,18,30,924,278,296,130,628,226,589
587,15000US060014330004,948,358,848,349,370,137,70,50,0,12,401,347,0,12,0,12,7,10,0,12,7,10,100,86,35,31,0,12,0,12,0,12,0,12,45,71,20,30,0,12,20,30,948,358,848,349,100,86,590
588,15000US060014331021,1872,439,997,331,196,81,5,12,3,5,705,316,0,12,0,12,88,89,0,12,88,89,875,426,412,276,0,12,0,12,17,28,0,12,404,402,42,52,0,12,42,52,1872,439,997,331,875,426,591
589,15000US060014331022,2216,354,1596,230,423,131,88,69,30,30,973,222,42,63,0,12,40,44,0,12,40,44,620,334,439,333,0,12,12,19,0,12,5,9,105,103,59,63,27,35,32,56,2216,354,1596,230,620,334,592
590,15000US060014331031,2638,313,1698,288,297,99,669,259,0,12,639,121,22,37,30,42,41,36,0,12,41,36,940,225,680,277,21,34,0,12,0,12,0,12,239,204,0,12,0,12,0,12,2638,313,1698,288,940,225,593
591,15000US060014331032,1099,315,767,261,116,76,464,197,0,12,116,116,22,35,0,12,49,60,0,12,49,60,332,171,222,129,0,12,44,68,0,12,0,12,0,12,66,77,7,11,59,76,1099,315,767,261,332,171,594
592,15000US060014331041,859,251,610,195,305,145,174,103,0,12,92,84,5,9,0,12,34,36,0,12,34,36,249,206,137,199,50,58,0,12,0,12,0,12,34,38,28,40,0,12,28,40,859,251,610,195,249,206,595
593,15000US060014331042,1089,389,770,417,124,69,129,128,9,15,461,393,0,12,0,12,47,43,0,12,47,43,319,237,279,235,0,12,0,12,0,12,0,12,40,49,0,12,0,12,0,12,1089,389,770,417,319,237,596
594,15000US060014331043,2131,324,1411,273,775,191,181,96,10,15,267,131,14,23,6,9,158,83,0,12,158,83,720,201,344,170,35,39,7,11,0,12,0,12,294,191,40,36,20,33,20,25,2131,324,1411,273,720,201,597
595,15000US060014332001,1707,444,1220,375,335,133,333,242,19,30,533,300,0,12,0,12,0,12,0,12,0,12,487,242,325,235,0,12,0,12,16,26,0,12,54,85,92,93,92,93,0,12,1707,444,1220,375,487,242,598
596,15000US060014332002,2365,526,1926,448,669,258,562,302,16,24,432,183,0,12,0,12,247,257,0,12,247,257,439,305,300,295,0,12,0,12,0,12,0,12,139,116,0,12,0,12,0,12,2365,526,1926,448,439,305,599
597,15000US060014332003,1945,588,1409,446,148,98,521,289,0,12,592,349,0,12,0,12,148,174,101,167,47,55,536,376,323,284,0,12,0,12,0,12,0,12,108,135,105,125,105,125,0,12,1945,588,1409,446,536,376,600
598,15000US060014332004,1512,398,1318,420,117,64,201,258,0,12,931,376,11,18,0,12,58,88,0,12,58,88,194,129,180,127,0,12,0,12,0,12,0,12,14,24,0,12,0,12,0,12,1512,398,1318,420,194,129,601
599,15000US060014333001,1425,363,1077,325,422,222,0,12,0,12,486,252,10,17,0,12,159,167,0,12,159,167,348,224,120,102,0,12,0,12,0,12,0,12,228,223,0,12,0,12,0,12,1425,363,1077,325,348,224,602
600,15000US060014333002,827,313,714,317,187,112,154,198,12,21,360,224,0,12,0,12,1,4,0,12,1,4,113,123,70,94,0,12,0,12,0,12,0,12,23,38,20,43,20,43,0,12,827,313,714,317,113,123,603
601,15000US060014333003,2043,546,1568,441,388,224,62,73,0,12,1075,397,25,39,0,12,18,29,0,12,18,29,475,410,405,405,0,12,16,25,0,12,0,12,14,24,40,68,40,68,0,12,2043,546,1568,441,475,410,604
602,15000US060014333004,1678,402,1331,388,226,170,301,200,10,17,784,372,0,12,0,12,10,22,0,12,10,22,347,235,296,224,0,12,0,12,15,24,0,12,36,58,0,12,0,12,0,12,1678,402,1331,388,347,235,605
603,15000US060014333005,1529,570,1004,357,555,216,0,12,0,12,449,304,0,12,0,12,0,12,0,12,0,12,525,408,116,180,0,12,0,12,18,29,0,12,349,434,42,49,23,37,19,30,1529,570,1004,357,525,408,606
604,15000US060014334001,1001,325,760,289,111,102,0,12,0,12,634,280,15,23,0,12,0,12,0,12,0,12,241,192,145,141,0,12,13,22,0,12,0,12,0,12,83,125,56,83,27,42,1001,325,760,289,241,192,607
605,15000US060014334002,470,188,387,137,124,77,2,3,0,12,206,140,0,12,0,12,55,67,0,12,55,67,83,125,60,112,0,12,1,3,0,12,0,12,22,39,0,12,0,12,0,12,470,188,387,137,83,125,608
606,15000US060014334003,657,388,382,196,146,87,27,45,0,12,188,148,0,12,0,12,21,33,0,12,21,33,275,306,40,50,0,12,0,12,0,12,0,12,222,303,13,23,13,23,0,12,657,388,382,196,275,306,609
607,15000US060014334004,1721,528,1387,400,261,167,146,209,18,32,962,341,0,12,0,12,0,12,0,12,0,12,334,368,291,375,0,12,9,17,0,12,0,12,0,12,34,60,0,12,34,60,1721,528,1387,400,334,368,610
608,15000US060014334005,1395,499,1395,499,96,153,88,138,0,12,1157,437,0,12,0,12,54,86,0,12,54,86,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1395,499,1395,499,0,12,611
609,15000US060014334006,1268,435,1256,436,555,217,221,179,0,12,480,325,0,12,0,12,0,12,0,12,0,12,12,20,0,12,0,12,0,12,0,12,0,12,12,20,0,12,0,12,0,12,1268,435,1256,436,12,20,612
610,15000US060014335001,827,246,529,255,257,127,1,2,0,12,271,219,0,12,0,12,0,12,0,12,0,12,298,179,151,134,0,12,0,12,22,33,0,12,63,87,62,100,62,100,0,12,827,246,529,255,298,179,613
611,15000US060014335002,1306,379,797,302,187,112,52,71,0,12,558,299,0,12,0,12,0,12,0,12,0,12,509,277,382,327,0,12,69,114,0,12,0,12,24,68,34,40,10,18,24,34,1306,379,797,302,509,277,614
612,15000US060014335003,1744,384,1053,285,428,145,21,29,0,12,579,246,0,12,0,12,25,41,0,12,25,41,691,365,211,199,7,13,208,261,0,12,0,12,36,44,229,233,0,12,229,233,1744,384,1053,285,691,365,615
613,15000US060014335004,1007,242,821,202,225,104,79,117,52,72,427,194,10,17,0,12,28,40,0,12,28,40,186,143,30,32,0,12,0,12,0,12,0,12,136,125,20,29,20,29,0,12,1007,242,821,202,186,143,616
614,15000US060014336001,758,301,726,300,154,112,0,12,0,12,572,325,0,12,0,12,0,12,0,12,0,12,32,43,5,11,0,12,0,12,0,12,0,12,27,42,0,12,0,12,0,12,758,301,726,300,32,43,617
615,15000US060014336002,1923,472,1561,371,321,197,367,212,49,66,804,377,0,12,0,12,20,36,0,12,20,36,362,261,195,228,0,12,0,12,0,12,0,12,167,250,0,12,0,12,0,12,1923,472,1561,371,362,261,618
616,15000US060014336003,1479,417,1266,371,587,264,36,46,0,12,579,303,0,12,0,12,64,91,0,12,64,91,213,226,46,143,0,12,0,12,0,12,0,12,167,168,0,12,0,12,0,12,1479,417,1266,371,213,226,619
617,15000US060014336004,1501,447,1064,345,212,120,41,57,9,19,687,329,0,12,0,12,115,115,40,65,75,97,437,235,378,218,0,12,0,12,0,12,0,12,59,117,0,12,0,12,0,12,1501,447,1064,345,437,235,620
618,15000US060014337001,1205,365,577,218,272,116,93,93,5,9,152,106,0,12,0,12,55,56,0,12,55,56,628,335,504,311,0,12,0,12,0,12,0,12,102,123,22,34,0,12,22,34,1205,365,577,218,628,335,621
619,15000US060014337002,1033,313,283,123,134,88,42,74,12,28,83,71,0,12,0,12,12,20,0,12,12,20,750,286,631,287,0,12,0,12,0,12,0,12,119,128,0,12,0,12,0,12,1033,313,283,123,750,286,622
620,15000US060014337003,1043,352,576,189,130,62,168,113,0,12,150,104,0,12,0,12,128,113,0,12,128,113,467,334,378,297,0,12,0,12,0,12,0,12,76,123,13,21,7,11,6,10,1043,352,576,189,467,334,623
621,15000US060014338001,900,459,573,367,58,57,25,44,0,12,490,385,0,12,0,12,0,12,0,12,0,12,327,292,121,87,0,12,0,12,0,12,0,12,188,301,18,36,0,12,18,36,900,459,573,367,327,292,624
622,15000US060014338002,2775,615,1366,449,474,344,388,203,0,12,500,349,0,12,0,12,4,8,0,12,4,8,1409,581,1050,583,66,76,0,12,0,12,0,12,284,308,9,14,9,14,0,12,2775,615,1366,449,1409,581,625
623,15000US060014338003,2249,553,1892,539,490,333,378,240,0,12,936,463,37,57,0,12,51,80,0,12,51,80,357,231,70,65,0,12,0,12,0,12,0,12,257,234,30,47,0,12,30,47,2249,553,1892,539,357,231,626
624,15000US060014338004,2637,665,1818,603,355,199,268,370,4,8,1150,472,10,17,0,12,31,48,0,12,31,48,819,501,647,496,0,12,0,12,0,12,0,12,172,202,0,12,0,12,0,12,2637,665,1818,603,819,501,627
625,15000US060014339001,2093,650,1372,517,105,75,986,399,0,12,271,208,10,18,0,12,0,12,0,12,0,12,721,418,448,404,0,12,0,12,0,12,0,12,257,249,16,25,16,25,0,12,2093,650,1372,517,721,418,628
626,15000US060014339002,1469,550,792,299,110,132,529,272,0,12,28,46,59,76,14,24,52,70,0,12,52,70,677,460,285,257,0,12,248,333,0,12,0,12,144,174,0,12,0,12,0,12,1469,550,792,299,677,460,629
627,15000US060014339003,1449,587,988,560,154,124,413,412,0,12,388,277,0,12,33,77,0,12,0,12,0,12,461,393,414,389,0,12,12,19,11,18,0,12,12,20,12,19,0,12,12,19,1449,587,988,560,461,393,630
628,15000US060014339004,2569,677,809,471,139,142,235,144,0,12,79,130,33,50,0,12,323,282,132,204,191,217,1760,642,1512,616,18,30,0,12,0,12,0,12,196,213,34,55,0,12,34,55,2569,677,809,471,1760,642,631
629,15000US060014340001,2479,460,843,252,422,149,150,82,21,27,233,176,0,12,0,12,17,23,0,12,17,23,1636,443,1191,412,20,32,8,14,0,12,0,12,295,184,122,107,122,107,0,12,2479,460,843,252,1636,443,632
630,15000US060014340002,1197,368,613,289,162,68,206,238,24,38,217,154,0,12,0,12,4,8,0,12,4,8,584,295,362,215,0,12,32,53,0,12,0,12,182,183,8,13,8,13,0,12,1197,368,613,289,584,295,633
631,15000US060014340003,1525,415,1061,294,149,72,663,228,9,14,138,102,0,12,0,12,102,156,0,12,102,156,464,315,255,217,0,12,0,12,0,12,14,23,53,69,142,200,7,11,135,199,1525,415,1061,294,464,315,634
632,15000US060014351021,2256,350,1887,350,999,237,412,268,0,12,368,141,0,12,21,22,87,65,8,13,79,65,369,96,194,127,0,12,0,12,0,12,0,12,125,135,50,63,0,12,50,63,2256,350,1887,350,369,96,635
633,15000US060014351022,3544,495,2786,403,1190,274,509,197,3,5,844,236,17,29,14,22,209,107,7,10,202,105,758,286,330,214,14,25,11,14,12,15,11,19,372,173,8,11,0,12,8,11,3544,495,2786,403,758,286,636
634,15000US060014351031,2938,431,2621,450,1106,264,574,363,0,12,830,268,0,12,0,12,111,108,0,12,111,108,317,140,197,115,0,12,0,12,0,12,0,12,96,80,24,28,24,28,0,12,2938,431,2621,450,317,140,637
635,15000US060014351032,2905,327,2756,321,858,223,89,97,0,12,1594,337,0,12,0,12,215,237,0,12,215,237,149,134,58,72,0,12,0,12,0,12,0,12,47,57,44,66,44,66,0,12,2905,327,2756,321,149,134,638
636,15000US060014351033,856,275,714,209,103,79,18,31,0,12,568,218,0,12,0,12,25,42,0,12,25,42,142,194,142,194,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,856,275,714,209,142,194,639
637,15000US060014351041,1547,298,1195,251,340,128,121,81,9,14,592,208,10,16,0,12,123,76,0,12,123,76,352,168,141,99,0,12,36,45,0,12,0,12,59,48,116,97,10,16,106,95,1547,298,1195,251,352,168,640
638,15000US060014351042,3359,665,1976,530,312,157,611,216,0,12,845,497,87,91,0,12,121,133,0,12,121,133,1383,435,847,435,0,12,0,12,0,12,0,12,507,350,29,44,29,44,0,12,3359,665,1976,530,1383,435,641
639,15000US060014351043,885,228,651,225,180,84,53,64,0,12,193,175,182,136,0,12,43,54,0,12,43,54,234,144,118,91,0,12,0,12,0,12,0,12,116,115,0,12,0,12,0,12,885,228,651,225,234,144,642
640,15000US060014352001,2195,349,1450,309,515,162,478,216,0,12,274,112,0,12,0,12,183,90,0,12,183,90,745,294,402,237,41,72,0,12,60,73,0,12,208,180,34,29,9,15,25,21,2195,349,1450,309,745,294,643
641,15000US060014352002,2360,515,2033,532,718,348,680,268,0,12,589,277,0,12,0,12,46,39,0,12,46,39,327,235,201,212,0,12,0,12,0,12,0,12,91,79,35,33,22,26,13,21,2360,515,2033,532,327,235,644
642,15000US060014353001,1489,314,1014,272,473,138,157,100,0,12,254,192,130,158,0,12,0,12,0,12,0,12,475,238,387,228,7,12,0,12,0,12,0,12,74,86,7,12,0,12,7,12,1489,314,1014,272,475,238,645
643,15000US060014353002,1761,302,1032,271,500,153,322,177,0,12,92,75,99,155,0,12,19,30,0,12,19,30,729,222,475,187,29,47,0,12,0,12,0,12,209,161,16,25,0,12,16,25,1761,302,1032,271,729,222,646
644,15000US060014353003,1217,332,1178,336,292,117,538,284,0,12,288,182,0,12,50,59,10,17,0,12,10,17,39,52,39,52,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1217,332,1178,336,39,52,647
645,15000US060014354001,2015,308,1120,211,498,137,405,158,0,12,73,54,7,10,0,12,137,102,0,12,137,102,895,275,646,248,8,13,9,14,0,12,39,62,93,82,100,136,8,13,92,135,2015,308,1120,211,895,275,648
646,15000US060014354002,769,252,548,190,164,91,288,167,0,12,69,50,0,12,0,12,27,30,0,12,27,30,221,177,179,169,35,34,0,12,0,12,0,12,0,12,7,12,0,12,7,12,769,252,548,190,221,177,649
647,15000US060014354003,1636,314,1043,204,282,123,197,97,0,12,482,139,28,33,0,12,54,63,0,12,54,63,593,263,568,259,0,12,0,12,0,12,0,12,8,13,17,18,0,12,17,18,1636,314,1043,204,593,263,650
648,15000US060014355001,747,182,687,169,332,91,76,49,0,12,250,140,0,12,21,31,8,13,0,12,8,13,60,53,17,21,0,12,20,33,0,12,0,12,23,36,0,12,0,12,0,12,747,182,687,169,60,53,651
649,15000US060014355002,1712,424,774,325,399,209,152,115,9,12,58,48,95,160,0,12,61,70,0,12,61,70,938,328,748,354,0,12,0,12,0,12,0,12,147,95,43,45,40,46,3,6,1712,424,774,325,938,328,652
650,15000US060014355003,1215,282,585,146,281,102,147,121,15,22,91,70,10,17,0,12,41,44,0,12,41,44,630,273,402,262,0,12,0,12,0,12,0,12,177,90,51,51,42,48,9,14,1215,282,585,146,630,273,653
651,15000US060014356011,3880,515,900,255,376,146,264,153,6,9,124,125,74,117,0,12,56,66,0,12,56,66,2980,516,1756,669,0,12,0,12,0,12,0,12,1050,628,174,117,111,91,63,86,3880,515,900,255,2980,516,654
652,15000US060014356012,1921,568,767,349,204,90,88,90,4,6,257,313,97,137,0,12,117,96,0,12,117,96,1154,430,726,317,0,12,0,12,0,12,0,12,405,311,23,28,8,13,15,24,1921,568,767,349,1154,430,655
653,15000US060014356021,1781,509,689,367,460,296,71,77,0,12,132,94,16,26,0,12,10,14,0,12,10,14,1092,395,1006,413,0,12,0,12,0,12,0,12,80,120,6,10,6,10,0,12,1781,509,689,367,1092,395,656
654,15000US060014356022,920,375,422,124,177,88,156,109,6,11,67,56,11,20,0,12,5,7,0,12,5,7,498,373,400,376,7,12,47,73,0,12,0,12,37,39,7,12,7,12,0,12,920,375,422,124,498,373,657
655,15000US060014356023,1599,607,880,389,398,218,149,144,0,12,280,119,51,84,0,12,2,6,0,12,2,6,719,413,231,173,46,58,0,12,10,15,0,12,286,348,146,168,0,12,146,168,1599,607,880,389,719,413,658
656,15000US060014356024,1239,265,662,178,434,114,61,54,0,12,136,141,0,12,0,12,31,29,0,12,31,29,577,258,349,195,0,12,0,12,0,12,0,12,210,180,18,20,0,12,18,20,1239,265,662,178,577,258,659
657,15000US060014357001,1131,353,491,176,147,70,127,137,0,12,178,120,0,12,0,12,39,62,0,12,39,62,640,342,591,342,0,12,0,12,0,12,0,12,49,59,0,12,0,12,0,12,1131,353,491,176,640,342,660
658,15000US060014357002,1221,326,683,281,330,194,26,41,0,12,294,189,0,12,0,12,33,47,0,12,33,47,538,286,297,264,0,12,0,12,0,12,0,12,241,192,0,12,0,12,0,12,1221,326,683,281,538,286,661
659,15000US060014357003,1195,346,615,163,374,116,53,71,0,12,135,81,0,12,14,22,39,36,0,12,39,36,580,309,404,294,0,12,0,12,0,12,0,12,173,147,3,7,3,7,0,12,1195,346,615,163,580,309,662
660,15000US060014357004,1116,344,449,182,220,110,117,122,7,12,60,72,16,24,0,12,29,32,0,12,29,32,667,324,519,307,12,15,0,12,0,12,0,12,136,102,0,12,0,12,0,12,1116,344,449,182,667,324,663
661,15000US060014358001,1122,332,662,210,310,145,15,16,0,12,299,181,0,12,12,22,26,36,0,12,26,36,460,244,334,218,0,12,0,12,45,69,0,12,50,45,31,51,0,12,31,51,1122,332,662,210,460,244,664
662,15000US060014358002,1390,421,865,368,455,297,0,12,0,12,410,205,0,12,0,12,0,12,0,12,0,12,525,194,295,148,35,54,0,12,5,7,0,12,182,163,8,14,8,14,0,12,1390,421,865,368,525,194,665
663,15000US060014358003,1404,404,711,314,367,179,15,26,0,12,256,261,0,12,0,12,73,64,0,12,73,64,693,362,481,341,0,12,0,12,0,12,7,11,190,168,15,24,0,12,15,24,1404,404,711,314,693,362,666
664,15000US060014358004,1405,365,929,238,282,123,117,139,0,12,442,192,88,132,0,12,0,12,0,12,0,12,476,293,220,173,0,12,0,12,26,40,0,12,228,222,2,5,2,5,0,12,1405,365,929,238,476,293,667
665,15000US060014359001,1720,279,1365,228,711,161,79,80,0,12,471,173,7,11,0,12,97,60,0,12,97,60,355,191,293,185,18,29,0,12,0,12,0,12,21,23,23,25,9,15,14,21,1720,279,1365,228,355,191,668
666,15000US060014359002,1712,369,1232,323,553,152,120,144,0,12,460,262,28,43,0,12,71,52,0,12,71,52,480,220,331,207,0,12,0,12,0,12,0,12,142,131,7,12,7,12,0,12,1712,369,1232,323,480,220,669
667,15000US060014359003,1209,299,792,245,371,151,0,12,0,12,321,207,5,10,0,12,95,84,0,12,95,84,417,293,199,250,0,12,0,12,0,12,0,12,197,142,21,41,0,12,21,41,1209,299,792,245,417,293,670
668,15000US060014359004,870,307,548,299,172,99,187,271,0,12,159,107,0,12,15,23,15,22,0,12,15,22,322,202,153,140,0,12,105,161,0,12,0,12,64,52,0,12,0,12,0,12,870,307,548,299,322,202,671
669,15000US060014360001,1092,223,586,197,454,186,0,12,0,12,99,69,0,12,0,12,33,44,0,12,33,44,506,168,290,129,0,12,0,12,0,12,0,12,175,106,41,47,41,47,0,12,1092,223,586,197,506,168,672
670,15000US060014360002,1995,331,1503,297,831,253,141,152,0,12,389,173,29,46,0,12,113,119,0,12,113,119,492,181,225,148,56,80,13,29,0,12,0,12,160,115,38,38,34,38,4,9,1995,331,1503,297,492,181,673
671,15000US060014360003,1282,291,746,232,447,122,0,12,0,12,188,149,30,32,0,12,81,74,0,12,81,74,536,233,166,112,0,12,44,72,15,24,5,10,298,207,8,12,8,12,0,12,1282,291,746,232,536,233,674
672,15000US060014361001,1190,361,657,238,383,196,45,70,0,12,219,176,0,12,0,12,10,13,0,12,10,13,533,260,201,177,0,12,103,134,38,65,0,12,141,92,50,69,6,10,44,68,1190,361,657,238,533,260,675
673,15000US060014361002,2756,557,1850,486,603,173,201,265,9,14,902,393,0,12,0,12,135,190,0,12,135,190,906,394,750,398,0,12,0,12,8,12,7,13,98,85,43,55,9,13,34,54,2756,557,1850,486,906,394,676
674,15000US060014361003,2111,425,1324,318,372,149,156,132,44,62,595,239,0,12,95,139,62,53,28,35,34,30,787,329,502,261,0,12,0,12,0,12,0,12,225,185,60,94,0,12,60,94,2111,425,1324,318,787,329,677
675,15000US060014362001,1686,459,664,221,64,51,359,157,0,12,231,187,0,12,0,12,10,29,0,12,10,29,1022,440,730,401,31,41,0,12,0,12,0,12,220,252,41,49,2,9,39,48,1686,459,664,221,1022,440,678
676,15000US060014362002,2683,506,1156,213,532,135,328,165,0,12,188,100,66,64,0,12,42,47,0,12,42,47,1527,485,948,364,6,11,66,87,0,12,0,12,507,354,0,12,0,12,0,12,2683,506,1156,213,1527,485,679
677,15000US060014363001,1979,520,619,300,146,93,285,232,0,12,170,144,0,12,0,12,18,29,0,12,18,29,1360,466,657,295,246,301,0,12,0,12,0,12,303,188,154,194,27,42,127,190,1979,520,619,300,1360,466,680
678,15000US060014363002,2539,567,1418,370,576,324,311,206,22,33,508,265,0,12,0,12,1,2,0,12,1,2,1121,467,729,473,97,140,1,2,0,12,0,12,255,201,39,63,39,63,0,12,2539,567,1418,370,1121,467,681
679,15000US060014363003,1358,391,564,379,152,182,16,27,0,12,301,217,82,97,0,12,13,22,0,12,13,22,794,390,509,342,0,12,63,98,0,12,0,12,222,187,0,12,0,12,0,12,1358,391,564,379,794,390,682
680,15000US060014363004,2104,481,1734,457,332,219,246,250,0,12,1050,375,0,12,0,12,106,160,0,12,106,160,370,274,227,225,25,45,0,12,0,12,0,12,71,117,47,58,0,12,47,58,2104,481,1734,457,370,274,683
681,15000US060014364011,1062,392,970,374,595,220,16,23,0,12,103,122,17,30,0,12,239,294,0,12,239,294,92,112,73,108,0,12,0,12,0,12,0,12,19,33,0,12,0,12,0,12,1062,392,970,374,92,112,684
682,15000US060014364012,2292,570,1518,405,768,232,393,290,0,12,222,142,0,12,42,69,93,101,0,12,93,101,774,369,538,326,49,74,0,12,0,12,0,12,82,71,105,104,0,12,105,104,2292,570,1518,405,774,369,685
683,15000US060014364013,2466,631,1356,480,531,255,283,299,0,12,305,205,1,3,0,12,236,185,92,135,144,127,1110,626,807,578,51,72,0,12,0,12,0,12,133,116,119,189,119,189,0,12,2466,631,1356,480,1110,626,686
684,15000US060014364014,1226,396,937,378,449,315,165,119,0,12,304,213,0,12,0,12,19,30,0,12,19,30,289,219,238,211,0,12,0,12,0,12,0,12,16,27,35,40,18,29,17,28,1226,396,937,378,289,219,687
